0.1	1.424904534128294e-18
0.10700000000000001	3.035391204639252e-20
0.11400000000000002	3.648903493872015e-19
0.12100000000000002	9.737557003606835e-19
0.12800000000000003	2.281865866042057e-18
0.14200000000000004	1.2876061568439629e-17
0.15600000000000006	6.395235450614952e-17
0.16300000000000006	1.6056438192696172e-16
0.17000000000000007	3.2858345996601994e-16
0.17700000000000007	6.551674505021704e-16
0.18400000000000008	1.3328255999533476e-15
0.1910000000000001	2.591735543140687e-15
0.1980000000000001	4.820911766837604e-15
0.2050000000000001	9.036651320271653e-15
0.2120000000000001	1.6461472568424968e-14
0.2190000000000001	2.9158859710307464e-14
0.22600000000000012	5.0978121560063315e-14
0.23300000000000012	8.754140742383041e-14
0.24000000000000013	1.4811164416050014e-13
0.24700000000000014	2.4656681424235893e-13
0.2540000000000001	4.0465170553548036e-13
0.2610000000000001	6.567955888037629e-13
0.2680000000000001	1.0506440201632338e-12
0.27500000000000013	1.6646561936017979e-12
0.28200000000000014	2.6024051381508357e-12
0.28900000000000015	4.028457910187408e-12
0.29600000000000015	6.179279877943309e-12
0.30300000000000016	9.387864236189805e-12
0.31000000000000016	1.4137714832197236e-11
0.31700000000000017	2.112224324943788e-11
0.3240000000000002	3.1312518977212667e-11
0.3310000000000002	4.610331745172306e-11
0.3380000000000002	6.73922393646759e-11
0.3450000000000002	9.793752369031069e-11
0.3520000000000002	1.4151262479259167e-10
0.3590000000000002	2.0335478385424072e-10
0.3660000000000002	2.908261563780093e-10
0.3730000000000002	4.139928506504907e-10
0.3800000000000002	5.870057388975207e-10
0.38700000000000023	8.293014333412987e-10
0.39400000000000024	1.1678897444198064e-9
0.40100000000000025	1.6404227595345226e-9
0.40800000000000025	2.29903359254819e-9
0.41500000000000026	3.2158873004787466e-9
0.42200000000000026	4.4932367133722476e-9
0.42900000000000027	6.274104026326353e-9
0.4360000000000003	8.759937410835107e-9
0.4430000000000003	1.2238811235962306e-8
0.45	1.7123482203481575e-8
0.46	2.778524152384415e-8
0.47000000000000003	4.5447159051971835e-8
0.48000000000000004	7.526015897384358e-8
0.49000000000000005	1.2697037825259552e-7
