0.09	1.6780029832135893e-9
0.1	4.843522318861701e-9
0.11000000000000001	9.621029666562198e-9
0.12000000000000002	1.9177222049056325e-8
0.13000000000000003	3.692060536671076e-8
0.14000000000000004	6.576499636556369e-8
0.15000000000000005	1.0170502808288562e-7
0.16000000000000006	1.5180980602682473e-7
0.17000000000000007	2.788845850266952e-7
0.18000000000000008	4.139543695001978e-7
0.19000000000000009	6.330540272419932e-7
0.2000000000000001	9.245141190710993e-7
0.2100000000000001	1.3181355688066263e-6
0.2200000000000001	1.8385114572027678e-6
0.23000000000000012	2.5192695511700363e-6
0.24000000000000013	3.3846964105926074e-6
0.2500000000000001	4.445677539807003e-6
0.2600000000000001	5.710443250347852e-6
0.27000000000000013	7.188553145489358e-6
0.28000000000000014	8.907329588764248e-6
0.29000000000000015	0.000010826839716631652
0.30000000000000016	0.000012980169111510263
0.31000000000000016	0.000015032819491971587
0.3200000000000002	0.00001692438963806813
0.3300000000000002	0.000018389727195796475
0.3400000000000002	0.000019323401648712547
0.3500000000000002	0.000019707558290143414
0.3600000000000002	0.000018586650638792776
0.3700000000000002	0.000015660025000617288
0.3800000000000002	0.000010584276603456838
0.39000000000000024	2.308621453222168e-6
0.40000000000000024	8.781463298347209e-6
0.41000000000000025	0.000022656301078131964
0.42000000000000026	0.00003989470026933906
0.43000000000000027	0.00005983024348564588
0.4400000000000003	0.00008072843043135118
0.4500000000000003	0.0000986117346234072
0.4600000000000003	0.0001075659446609248
0.4700000000000003	0.00009780143537508141
0.4800000000000003	0.00005632445836829456
0.4900000000000003	0.00003405179675498746
